Tanggal,Waktu,Tekanan 
2018-04-11,13:51:12,682
2018-04-11,13:53:54,902
2018-04-11,13:56:53,873
2018-04-11,13:59:30,711
2018-04-11,14:10:07,887
2018-04-11,14:15:21,1502
2018-04-11,14:20:39,931
2018-04-11,14:23:25,829
2018-04-11,14:26:21,1546
2018-04-11,14:29:10,858
2018-04-11,14:31:44,1239
2018-04-11,14:37:08,770
2018-04-11,14:39:48,946
2018-04-11,14:42:31,770
2018-04-11,14:45:08,814
2018-04-11,14:47:51,741
2018-04-11,14:50:29,1048
2018-04-11,14:53:07,1019
2018-04-11,14:55:47,682
2018-04-11,14:58:35,1019
2018-04-11,15:01:14,1034
2018-04-11,15:03:52,1019
2018-04-11,15:06:45,1327
2018-04-11,15:09:26,916
2018-04-11,15:12:09,814
2018-04-11,15:14:50,1078
2018-04-11,15:17:28,1180
2018-04-11,15:20:11,770
2018-04-11,15:23:34,1166
2018-04-11,15:26:15,1136
2018-04-11,15:28:54,1151
2018-04-11,15:31:33,1107
2018-04-11,15:34:11,1136
2018-04-11,15:36:59,1283
2018-04-11,15:39:37,975
2018-04-11,15:42:23,1195
2018-04-11,15:45:16,1239
2018-04-11,15:47:54,1224
2018-04-11,15:50:31,1151
2018-04-11,15:53:22,1151
2018-04-11,15:58:44,1195
2018-04-11,16:01:18,1224
2018-04-11,16:03:54,1253
2018-04-11,16:06:29,1283
2018-04-11,16:09:06,1224
2018-04-11,16:11:39,1341
2018-04-11,16:14:19,1371
2018-04-11,16:16:54,1312
2018-04-11,16:19:45,1283
2018-04-11,16:22:17,1400
2018-04-11,16:24:57,1429
2018-04-11,16:27:34,1195
2018-04-11,16:30:13,1415
2018-04-11,16:32:51,1385
2018-04-11,16:35:30,1429
2018-04-11,16:38:08,1341
2018-04-11,16:40:45,2000
2018-04-11,16:43:20,1634
2018-04-11,16:45:57,1312
2018-04-11,16:48:34,1415
2018-04-11,16:51:10,1517
2018-04-11,16:53:48,1239
2018-04-11,16:56:22,1693
2018-04-11,16:58:56,1444
2018-04-11,17:01:35,1722
2018-04-11,17:04:11,1795
2018-04-11,17:06:47,1693
2018-04-11,17:09:27,1678
2018-04-11,17:12:03,1810
2018-04-11,17:14:43,1825
2018-04-11,17:17:31,1825
2018-04-11,17:20:09,1722
2018-04-11,17:22:49,1942
2018-04-11,17:25:24,1751
2018-04-11,17:28:09,1942
2018-04-11,17:30:49,2103
2018-04-11,17:33:40,2088
2018-04-11,17:36:24,1986
2018-04-11,17:39:03,2000
2018-04-11,17:41:39,2118
2018-04-11,17:44:19,2103
2018-04-11,17:46:57,2030
2018-04-11,17:49:48,1927
2018-04-11,17:52:21,2147
2018-04-11,17:55:15,2206
2018-04-11,17:57:50,2000
2018-04-11,18:00:36,2103
2018-04-11,18:03:11,2308
2018-04-11,18:05:47,2235
2018-04-11,18:08:25,2279
2018-04-11,18:10:59,2279
2018-04-11,18:13:36,2396
2018-04-11,18:16:11,2279
2018-04-11,18:18:47,2308
2018-04-11,18:21:25,2440
2018-04-11,18:24:02,2323
2018-04-11,18:26:37,2367
2018-04-11,18:29:13,2411
2018-04-11,18:31:41,2616
2018-04-11,18:34:19,2469
2018-04-11,18:36:56,2630
2018-04-11,18:39:32,2455
2018-04-11,18:42:17,2323
2018-04-11,18:44:51,2352
2018-04-11,18:48:14,2250
2018-04-11,18:50:48,2469
2018-04-11,18:53:35,2352
2018-04-11,18:56:13,2425
2018-04-11,18:59:09,2440
2018-04-11,19:01:45,2645
2018-04-11,19:04:47,2367
2018-04-11,19:07:23,2235
2018-04-11,19:10:01,2352
2018-04-11,19:12:36,2250
2018-04-11,19:15:14,2425
2018-04-11,19:17:48,2469
2018-04-11,19:20:33,2499
2018-04-11,19:23:08,2235
2018-04-11,19:25:46,2440
2018-04-11,19:28:21,2411
2018-04-11,19:31:00,2411
2018-04-11,19:33:35,2440
2018-04-11,19:36:18,2440
2018-04-11,19:38:54,2381
2018-04-11,19:41:34,2689
2018-04-11,19:44:11,2308
2018-04-11,19:46:52,2484
2018-04-11,19:49:26,2191
2018-04-11,19:52:03,2367
2018-04-11,19:54:39,2396
2018-04-11,19:57:31,2528
2018-04-11,20:00:07,2250
2018-04-11,20:02:48,2308
2018-04-11,20:05:23,2601
2018-04-11,20:08:00,2381
2018-04-11,20:10:36,2206
2018-04-11,20:13:16,2865
2018-04-11,20:15:53,2308
2018-04-11,20:18:30,2235
2018-04-11,20:21:10,2352
2018-04-11,20:23:46,2000
2018-04-11,20:26:21,2191
2018-04-11,20:29:33,2250
2018-04-11,20:32:14,1986
2018-04-11,20:34:53,2074
2018-04-11,20:37:28,2015
2018-04-11,20:40:14,2220
2018-04-11,20:42:44,1898
2018-04-11,20:45:25,1693
2018-04-11,20:48:01,1766
2018-04-11,20:53:22,1825
2018-04-11,20:55:58,1883
2018-04-11,20:58:41,1869
2018-04-11,21:01:14,1649
2018-04-11,21:03:54,1883
2018-04-11,21:06:31,1429
2018-04-11,21:09:10,1517
2018-04-11,21:11:49,1327
2018-04-11,21:14:25,1825
2018-04-11,21:17:00,1239
2018-04-11,21:19:40,1034
2018-04-11,21:22:18,1092
2018-04-11,21:24:55,1502
2018-04-11,21:27:31,1092
2018-04-11,21:30:08,887
2018-04-11,21:32:45,814
2018-04-11,21:38:11,492
2018-04-11,21:40:46,741
2018-04-11,21:43:22,653
2018-04-11,21:45:59,624
2018-04-11,21:48:35,682
2018-04-11,21:51:12,711
2018-04-11,21:53:52,580
2018-04-11,21:56:29,462
2018-04-11,21:59:03,565
2018-04-11,22:01:44,667
2018-04-11,22:04:24,462
2018-04-11,22:07:01,462
2018-04-11,22:09:37,521
2018-04-11,22:12:13,301
2018-04-11,22:14:49,462
2018-04-11,22:17:29,462
2018-04-11,22:20:05,521
2018-04-11,22:22:45,272
2018-04-11,22:25:22,375
2018-04-11,22:28:01,550
2018-04-11,22:30:37,433
2018-04-11,22:33:17,492
2018-04-11,22:35:54,492
2018-04-11,22:38:32,404
2018-04-11,22:41:08,448
2018-04-11,22:43:44,462
2018-04-11,22:46:21,433
2018-04-11,22:48:57,448
2018-04-11,22:51:32,448
2018-04-11,22:54:09,418
2018-04-11,22:56:44,638
2018-04-11,22:59:27,418
2018-04-11,23:02:06,594
2018-04-11,23:04:42,726
2018-04-11,23:07:17,404
2018-04-11,23:09:55,272
2018-04-11,23:12:30,741
2018-04-11,23:15:09,506
2018-04-11,23:17:48,594
2018-04-11,23:20:28,418
2018-04-11,23:23:05,418
2018-04-11,23:25:58,433
2018-04-11,23:28:35,360
2018-04-11,23:31:19,887
2018-04-11,23:33:59,404
2018-04-11,23:36:36,243
2018-04-11,23:39:14,433
2018-04-11,23:41:51,360
2018-04-11,23:44:28,360
2018-04-11,23:47:04,448
2018-04-11,23:49:42,257
2018-04-11,23:52:17,448
2018-04-11,23:54:57,404
2018-04-11,23:57:48,389
2018-04-12,00:00:22,360
2018-04-12,00:02:57,184
2018-04-12,00:05:35,375
2018-04-12,00:08:08,418
2018-04-12,00:10:44,433
2018-04-12,00:16:05,492
2018-04-12,00:21:09,477
2018-04-12,00:23:44,711
2018-04-12,00:26:26,477
2018-04-12,00:29:00,257
2018-04-12,00:31:38,375
2018-04-12,00:34:15,462
2018-04-12,00:36:54,785
2018-04-12,00:39:30,418
2018-04-12,00:42:08,360
2018-04-12,00:44:42,140
2018-04-12,00:47:19,272
2018-04-12,00:49:55,375
2018-04-12,00:52:33,375
2018-04-12,00:55:03,448
2018-04-12,00:57:41,404
2018-04-12,01:00:18,506
2018-04-12,01:02:54,404
2018-04-12,01:05:28,433
2018-04-12,01:08:17,448
2018-04-12,01:10:52,858
2018-04-12,01:13:31,345
2018-04-12,01:16:06,169
2018-04-12,01:18:42,799
2018-04-12,01:21:17,492
2018-04-12,01:23:57,331
2018-04-12,01:26:35,345
2018-04-12,01:29:12,609
2018-04-12,01:31:46,375
2018-04-12,01:34:25,462
2018-04-12,01:36:59,316
2018-04-12,01:39:35,477
2018-04-12,01:42:16,477
2018-04-12,01:44:55,404
2018-04-12,01:47:32,448
2018-04-12,01:50:10,462
2018-04-12,01:53:07,345
2018-04-12,01:55:48,506
2018-04-12,01:58:24,711
2018-04-12,02:00:59,448
2018-04-12,02:03:49,462
2018-04-12,02:06:31,521
2018-04-12,02:09:08,550
2018-04-12,02:11:47,389
2018-04-12,02:14:24,609
2018-04-12,02:17:01,799
2018-04-12,02:19:40,492
2018-04-12,02:22:15,536
2018-04-12,02:24:54,565
2018-04-12,02:27:32,536
2018-04-12,02:30:10,404
2018-04-12,02:35:33,594
2018-04-12,02:38:08,506
2018-04-12,02:40:46,506
2018-04-12,02:43:23,580
2018-04-12,02:46:01,184
2018-04-12,02:51:22,550
2018-04-12,02:54:10,492
2018-04-12,02:56:51,638
2018-04-12,02:59:41,477
2018-04-12,03:02:20,404
2018-04-12,03:04:57,565
2018-04-12,03:07:35,799
2018-04-12,03:10:12,433
2018-04-12,03:12:50,594
2018-04-12,03:15:30,638
2018-04-12,03:18:08,697
2018-04-12,03:20:46,624
2018-04-12,03:23:20,682
2018-04-12,03:28:54,770
2018-04-12,03:31:34,550
2018-04-12,03:34:12,887
2018-04-12,03:36:48,550
2018-04-12,03:39:26,609
2018-04-12,03:42:04,653
2018-04-12,03:44:37,580
2018-04-12,03:47:12,829
2018-04-12,03:49:52,785
2018-04-12,03:52:27,770
2018-04-12,03:55:01,550
2018-04-12,03:57:41,741
2018-04-12,04:00:18,770
2018-04-12,04:02:57,1239
2018-04-12,04:05:31,755
2018-04-12,04:08:08,755
2018-04-12,04:10:44,624
2018-04-12,04:13:17,521
2018-04-12,04:15:52,594
2018-04-12,04:18:29,741
2018-04-12,04:24:14,843
2018-04-12,04:27:06,682
2018-04-12,04:29:50,770
2018-04-12,04:32:30,653
2018-04-12,04:35:08,726
2018-04-12,04:37:45,565
2018-04-12,04:40:24,404
2018-04-12,04:42:58,1063
2018-04-12,04:45:38,843
2018-04-12,04:48:15,770
2018-04-12,04:50:50,799
2018-04-12,04:53:28,726
2018-04-12,04:56:07,799
2018-04-12,04:58:41,741
2018-04-12,05:01:19,638
2018-04-12,05:03:57,799
2018-04-12,05:06:37,1180
2018-04-12,05:09:14,1034
2018-04-12,05:11:53,799
2018-04-12,05:14:30,741
2018-04-12,05:17:09,785
2018-04-12,05:19:47,653
2018-04-12,05:22:36,624
2018-04-12,05:25:20,609
2018-04-12,05:27:58,1151
2018-04-12,05:30:42,755
2018-04-12,05:33:21,697
2018-04-12,05:36:06,624
2018-04-12,05:38:43,711
2018-04-12,05:41:22,829
2018-04-12,05:43:58,770
2018-04-12,05:46:42,580
2018-04-12,05:49:39,843
2018-04-12,05:52:22,975
2018-04-12,05:55:14,814
2018-04-12,05:57:53,580
2018-04-12,06:00:33,741
2018-04-12,06:03:12,814
2018-04-12,06:06:07,755
2018-04-12,06:08:43,858
2018-04-12,06:11:24,741
2018-04-12,06:14:00,697
2018-04-12,06:16:36,1063
2018-04-12,06:19:12,990
2018-04-12,06:21:48,858
2018-04-12,06:24:26,726
2018-04-12,06:30:05,858
2018-04-12,06:32:40,829
2018-04-12,06:35:23,858
2018-04-12,06:37:59,843
2018-04-12,06:40:36,755
2018-04-12,06:43:31,1444
2018-04-12,06:46:07,1151
2018-04-12,06:48:48,741
2018-04-12,06:51:24,916
2018-04-12,06:53:59,814
2018-04-12,06:56:37,829
2018-04-12,06:59:15,887
2018-04-12,07:01:54,887
2018-04-12,07:04:30,770
2018-04-12,07:07:05,931
2018-04-12,07:09:54,82
2018-04-12,07:12:29,990
2018-04-12,07:15:07,990
2018-04-12,07:17:52,975
2018-04-12,07:20:29,1034
2018-04-12,07:23:06,990
2018-04-12,07:25:44,843
2018-04-12,07:28:27,843
2018-04-12,07:31:05,829
2018-04-12,07:33:39,1019
2018-04-12,07:36:15,1078
2018-04-12,07:38:57,1004
2018-04-12,07:41:41,902
2018-04-12,07:44:24,785
2018-04-12,07:47:04,902
2018-04-12,07:49:41,931
2018-04-12,07:52:29,916
2018-04-12,07:55:06,990
2018-04-12,07:57:43,931
2018-04-12,08:00:17,814
2018-04-12,08:02:53,902
2018-04-12,08:05:29,902
2018-04-12,08:10:48,814
2018-04-12,08:13:27,916
2018-04-12,08:16:00,975
2018-04-12,08:18:38,902
2018-04-12,08:21:19,858
2018-04-12,08:23:56,858
2018-04-12,08:26:32,506
2018-04-12,08:29:12,653
2018-04-12,08:31:52,814
2018-04-12,08:34:33,931
2018-04-12,08:37:15,770
2018-04-12,08:39:49,726
2018-04-12,08:42:31,755
2018-04-12,08:45:09,550
2018-04-12,08:47:45,580
2018-04-12,08:50:25,697
2018-04-12,08:52:58,785
2018-04-12,08:55:35,682
2018-04-12,08:58:12,536
2018-04-12,09:00:48,609
2018-04-12,09:03:24,609
2018-04-12,09:06:04,462
2018-04-12,09:08:40,492
2018-04-12,09:11:16,506
2018-04-12,09:13:53,609
2018-04-12,09:16:29,506
2018-04-12,09:19:10,609
2018-04-12,09:22:06,565
2018-04-12,09:24:41,521
2018-04-12,09:27:20,609
2018-04-12,09:29:57,477
2018-04-12,09:32:36,536
2018-04-12,09:35:14,492
2018-04-12,09:37:52,199
2018-04-12,09:40:32,565
2018-04-12,09:43:21,565
2018-04-12,09:48:46,565
2018-04-12,09:51:42,550
2018-04-12,09:54:34,858
2018-04-12,09:57:21,624
2018-04-12,10:00:14,521
2018-04-12,10:08:52,404
2018-04-12,10:11:26,360
2018-04-12,10:14:05,536
2018-04-12,10:16:47,580
2018-04-12,10:19:23,477
2018-04-12,10:22:11,521
2018-04-12,10:24:48,184
2018-04-12,10:27:23,418
2018-04-12,10:30:01,550
2018-04-12,10:32:37,418
2018-04-12,10:37:57,462
2018-04-12,10:40:31,287
2018-04-12,10:43:06,331
2018-04-12,10:45:44,477
2018-04-12,10:48:23,492
2018-04-12,10:50:59,477
2018-04-12,10:53:37,301
2018-04-12,10:56:17,418
2018-04-12,10:58:56,433
2018-04-12,11:01:32,301
2018-04-12,11:04:10,404
2018-04-12,11:07:04,433
2018-04-12,11:09:43,257
2018-04-12,11:12:22,858
2018-04-12,11:15:00,931
2018-04-12,11:17:34,448
2018-04-12,11:20:09,331
2018-04-12,11:22:45,404
2018-04-12,11:25:23,331
2018-04-12,11:27:58,257
2018-04-12,11:30:35,301
2018-04-12,11:33:16,375
2018-04-12,11:35:55,272
2018-04-12,11:38:35,433
2018-04-12,11:41:12,799
2018-04-12,11:43:46,433
2018-04-12,11:46:25,360
2018-04-12,11:48:59,462
2018-04-12,11:51:39,375
2018-04-12,11:54:16,492
2018-04-12,11:56:54,360
2018-04-12,11:59:32,624
2018-04-12,12:02:18,375
2018-04-12,12:04:57,565
2018-04-12,12:07:38,594
2018-04-12,12:10:13,477
2018-04-12,12:13:05,521
2018-04-12,12:15:48,609
2018-04-12,12:18:27,521
2018-04-12,12:21:15,521
2018-04-12,12:23:56,580
2018-04-12,12:26:32,565
2018-04-12,12:29:12,667
2018-04-12,12:31:54,580
2018-04-12,12:34:36,521
2018-04-12,12:37:21,946
2018-04-12,12:40:03,667
2018-04-12,12:42:56,565
2018-04-12,12:45:34,667
2018-04-12,12:48:15,697
2018-04-12,12:50:51,375
2018-04-12,12:53:39,550
2018-04-12,12:56:16,433
2018-04-12,12:58:52,609
2018-04-12,13:01:30,697
2018-04-12,13:04:13,609
2018-04-12,13:06:50,638
2018-04-12,13:09:33,726
2018-04-12,13:12:10,1166
2018-04-12,13:15:00,785
2018-04-12,13:17:40,829
2018-04-12,13:20:16,653
2018-04-12,13:22:55,1092
2018-04-12,13:25:35,916
2018-04-12,13:28:14,843
2018-04-12,13:30:51,711
2018-04-12,13:33:30,887
2018-04-12,13:36:12,873
2018-04-12,13:38:53,858
2018-04-12,13:41:28,858
2018-04-12,13:44:08,814
2018-04-12,13:46:56,814
2018-04-12,13:49:38,799
2018-04-12,13:52:16,755
2018-04-12,13:54:55,682
2018-04-12,13:57:34,785
2018-04-12,14:00:12,916
2018-04-12,14:03:07,843
2018-04-12,14:05:44,682
2018-04-12,14:08:21,741
2018-04-12,14:11:01,843
2018-04-12,14:13:40,785
2018-04-12,14:16:17,799
2018-04-12,14:19:01,1107
2018-04-12,14:21:37,887
2018-04-12,14:24:13,902
2018-04-12,14:26:52,960
2018-04-12,14:29:29,858
2018-04-12,14:32:16,843
2018-04-12,14:34:55,814
2018-04-12,14:37:32,858
2018-04-12,14:40:09,873
2018-04-12,14:42:49,1004
2018-04-12,14:45:26,902
2018-04-12,14:48:05,975
2018-04-12,14:50:42,829
2018-04-12,14:53:20,1004
2018-04-12,14:56:03,931
2018-04-12,14:58:41,1048
2018-04-12,15:01:27,814
2018-04-12,15:04:04,960
2018-04-12,15:06:35,1078
2018-04-12,15:09:13,1092
2018-04-12,15:11:49,1136
2018-04-12,15:14:23,1019
2018-04-12,15:17:01,1092
2018-04-12,15:19:39,1122
2018-04-12,15:22:25,931
2018-04-12,15:25:02,975
2018-04-12,15:27:48,1019
2018-04-12,15:30:23,1151
2018-04-12,15:33:01,1078
2018-04-12,15:35:40,1268
2018-04-12,15:38:14,1209
2018-04-12,15:40:50,1151
2018-04-12,15:43:27,1224
2018-04-12,15:46:05,1620
2018-04-12,15:48:39,1209
2018-04-12,15:51:16,1151
2018-04-12,15:53:51,1224
2018-04-12,15:56:33,1195
2018-04-12,15:59:07,1283
2018-04-12,16:01:42,1195
2018-04-12,16:04:16,1283
2018-04-12,16:06:54,1253
2018-04-12,16:09:28,1708
2018-04-12,16:12:08,1356
2018-04-12,16:14:44,1151
2018-04-12,16:17:24,1195
2018-04-12,16:19:58,1385
2018-04-12,16:22:36,1385
2018-04-12,16:25:06,1283
2018-04-12,16:27:45,1283
2018-04-12,16:30:22,1371
2018-04-12,16:32:58,1429
2018-04-12,16:35:31,1502
2018-04-12,16:38:06,1825
2018-04-12,16:40:40,1371
2018-04-12,16:43:15,1327
2018-04-12,16:45:53,1502
2018-04-12,16:48:32,1444
2018-04-12,16:51:07,1473
2018-04-12,16:53:39,1488
2018-04-12,16:56:14,1488
2018-04-12,16:58:54,1590
2018-04-12,17:01:32,1312
2018-04-12,17:04:10,2118
2018-04-12,17:06:49,1546
2018-04-12,17:09:29,1590
2018-04-12,17:12:05,1532
2018-04-12,17:14:42,1488
2018-04-12,17:17:20,1634
2018-04-12,17:19:58,1693
2018-04-12,17:22:33,1678
2018-04-12,17:25:10,1722
2018-04-12,17:27:45,1766
2018-04-12,17:30:22,1737
2018-04-12,17:32:59,2103
2018-04-12,17:35:36,1561
2018-04-12,17:38:14,1737
2018-04-12,17:40:51,1869
2018-04-12,17:43:28,1854
2018-04-12,17:46:04,1795
2018-04-12,17:48:41,1927
2018-04-12,17:51:23,2044
2018-04-12,17:53:59,1957
2018-04-12,17:56:38,2044
2018-04-12,17:59:13,1942
2018-04-12,18:01:50,1898
2018-04-12,18:04:26,2015
2018-04-12,18:07:02,2191
2018-04-12,18:09:38,1898
2018-04-12,18:12:15,1869
2018-04-12,18:14:50,1957
2018-04-12,18:17:29,1986
2018-04-12,18:20:06,2293
2018-04-12,18:22:35,2176
2018-04-12,18:27:50,2513
2018-04-12,18:30:25,2528
2018-04-12,18:33:02,2264
2018-04-12,18:35:39,2088
2018-04-12,18:38:16,2030
2018-04-12,18:40:53,2176
2018-04-12,18:43:31,2103
2018-04-12,18:46:05,2191
2018-04-12,18:48:43,2250
2018-04-12,18:51:17,2088
2018-04-12,18:53:57,2323
2018-04-12,18:56:34,1883
2018-04-12,18:59:14,2132
2018-04-12,19:04:28,2088
2018-04-12,19:07:03,2074
2018-04-12,19:09:42,2542
2018-04-12,19:12:15,2586
2018-04-12,19:15:29,2499
2018-04-12,19:18:04,2323
2018-04-12,19:20:40,2191
2018-04-12,19:23:15,2132
2018-04-12,19:25:51,2440
2018-04-12,19:28:28,2206
2018-04-12,19:31:05,2235
2018-04-12,19:33:39,2528
2018-04-12,19:36:13,2235
2018-04-12,19:38:50,2601
2018-04-12,19:41:28,2103
2018-04-12,19:44:07,2308
2018-04-12,19:46:43,2118
2018-04-12,19:49:17,2088
2018-04-12,19:51:55,2206
2018-04-12,19:54:31,2191
2018-04-12,19:57:10,2455
2018-04-12,19:59:48,2176
2018-04-12,20:02:26,2147
2018-04-12,20:04:59,2674
2018-04-12,20:07:38,2323
2018-04-12,20:10:14,2411
2018-04-12,20:12:49,2381
2018-04-12,20:15:25,2279
2018-04-12,20:18:06,2411
2018-04-12,20:20:40,2308
2018-04-12,20:23:18,2425
2018-04-12,20:25:53,2264
2018-04-12,20:28:31,2279
2018-04-12,20:31:07,2176
2018-04-12,20:33:44,2206
2018-04-12,20:36:18,2367
2018-04-12,20:38:58,2147
2018-04-12,20:41:34,2030
2018-04-12,20:44:12,2191
2018-04-12,20:46:47,2484
2018-04-12,20:49:24,2103
2018-04-12,20:52:00,1957
2018-04-12,20:54:38,1971
2018-04-12,20:57:14,2147
2018-04-12,20:59:50,1986
2018-04-12,21:02:26,1942
2018-04-12,21:07:48,1546
2018-04-12,21:10:23,1810
2018-04-12,21:13:01,1576
2018-04-12,21:15:36,1561
2018-04-12,21:18:13,1239
2018-04-12,21:20:51,1341
2018-04-12,21:23:27,1034
2018-04-12,21:26:01,1122
2018-04-12,21:28:35,1136
2018-04-12,21:31:11,990
2018-04-12,21:33:47,1239
2018-04-12,21:36:24,1180
2018-04-12,21:39:00,785
2018-04-12,21:41:37,858
2018-04-12,21:44:13,873
2018-04-12,21:46:49,667
2018-04-12,21:49:26,492
2018-04-12,21:52:03,711
2018-04-12,21:54:38,594
2018-04-12,21:57:13,946
2018-04-12,21:59:56,477
2018-04-12,22:02:37,755
2018-04-12,22:05:14,609
2018-04-12,22:07:48,389
2018-04-12,22:10:28,521
2018-04-12,22:13:02,550
2018-04-12,22:15:40,404
2018-04-12,22:18:17,814
2018-04-12,22:21:07,462
2018-04-12,22:26:23,360
2018-04-12,22:29:01,243
2018-04-12,22:31:37,375
2018-04-12,22:34:12,492
2018-04-12,22:36:48,667
2018-04-12,22:39:24,199
2018-04-12,22:42:09,462
2018-04-12,22:47:29,345
2018-04-12,22:50:23,433
2018-04-12,22:53:14,946
2018-04-12,22:55:51,506
2018-04-12,22:59:09,389
2018-04-12,23:05:47,448
2018-04-12,23:08:27,550
2018-04-12,23:11:05,389
2018-04-12,23:13:45,448
2018-04-12,23:16:23,389
2018-04-12,23:19:08,287
2018-04-12,23:21:44,228
2018-04-12,23:24:20,770
2018-04-12,23:26:55,418
2018-04-12,23:29:34,462
2018-04-12,23:32:15,667
2018-04-12,23:34:58,433
2018-04-12,23:37:44,375
2018-04-12,23:40:33,404
2018-04-12,23:43:25,404
2018-04-12,23:46:14,111
2018-04-12,23:48:56,360
2018-04-12,23:51:34,360
2018-04-12,23:54:22,360
2018-04-12,23:57:03,829
2018-04-12,23:59:52,448
2018-04-13,00:02:45,653
2018-04-13,00:05:27,404
2018-04-13,00:08:08,389
2018-04-13,00:10:41,287
2018-04-13,00:13:13,433
2018-04-13,00:15:48,345
2018-04-13,00:18:28,404
2018-04-13,00:24:10,213
2018-04-13,00:26:49,345
2018-04-13,00:29:26,433
2018-04-13,00:32:09,477
2018-04-13,00:34:42,404
2018-04-13,00:37:15,228
2018-04-13,00:39:52,404
2018-04-13,00:42:27,785
2018-04-13,00:45:00,375
2018-04-13,00:47:34,492
2018-04-13,00:50:12,404
2018-04-13,00:52:47,418
2018-04-13,00:55:25,389
2018-04-13,00:58:05,316
2018-04-13,01:01:04,287
2018-04-13,01:03:40,404
2018-04-13,01:06:14,287
2018-04-13,01:08:51,375
2018-04-13,01:11:28,404
2018-04-13,01:14:05,843
2018-04-13,01:16:44,404
2018-04-13,01:19:24,492
2018-04-13,01:22:04,199
2018-04-13,01:24:44,404
2018-04-13,01:27:22,243
2018-04-13,01:29:55,448
2018-04-13,01:32:35,243
2018-04-13,01:35:09,199
2018-04-13,01:37:49,521
2018-04-13,01:40:27,272
2018-04-13,01:43:22,462
2018-04-13,01:46:00,506
2018-04-13,01:48:38,345
2018-04-13,01:51:13,492
2018-04-13,01:53:50,536
2018-04-13,01:56:33,360
2018-04-13,01:59:14,448
2018-04-13,02:01:51,477
2018-04-13,02:04:29,316
2018-04-13,02:07:08,711
2018-04-13,02:09:45,521
2018-04-13,02:12:22,272
